,PROP_OBJECT_NAME,BACNET_APPLICATION_TAG_CHARACTER_STRING
27,OBJECT_ANALOG_INPUT_3000176,NAE06/FC-1.NAE6-T1-FEC64.ZN1-T
28,OBJECT_ANALOG_INPUT_3000192,NAE06/FC-1.NAE6-T1-FEC65.ZN2-T
29,OBJECT_ANALOG_INPUT_3000194,NAE06/FC-1.NAE6-T1-FEC65.ZN1-T
30,OBJECT_ANALOG_INPUT_3000210,NAE06/FC-1.NAE6-T1-FEC66.ZN2-T
31,OBJECT_ANALOG_INPUT_3000212,NAE06/FC-1.NAE6-T1-FEC66.ZN1-T
32,OBJECT_ANALOG_INPUT_3000228,NAE06/FC-1.NAE6-T1-FEC67.ZN2-T
33,OBJECT_ANALOG_INPUT_3000230,NAE06/FC-1.NAE6-T1-FEC67.ZN1-T
34,OBJECT_ANALOG_INPUT_3000246,NAE06/FC-1.NAE6-T1-FEC68.ZN2-T
35,OBJECT_ANALOG_INPUT_3000248,NAE06/FC-1.NAE6-T1-FEC68.ZN1-T
36,OBJECT_ANALOG_INPUT_3000259,NAE06/FC-1.NAE6-T1-FEC44.FLOOR-P1
37,OBJECT_ANALOG_INPUT_3000262,NAE06/FC-1.NAE6-T1-FEC44.FLOOR-P2
38,OBJECT_ANALOG_INPUT_3000273,NAE06/FC-1.NAE6-T1-FEC44.RA-CO2A
39,OBJECT_ANALOG_INPUT_3000274,NAE06/FC-1.NAE6-T1-FEC44.RA-CO2B
40,OBJECT_ANALOG_INPUT_3000275,NAE06/FC-1.NAE6-T1-FEC44.RA-CO2C
41,OBJECT_ANALOG_INPUT_3000276,NAE06/FC-1.NAE6-T1-FEC44.RA-CO2D
42,OBJECT_ANALOG_INPUT_3000277,NAE06/FC-1.NAE6-T1-FEC44.RA-CO2E
43,OBJECT_ANALOG_INPUT_3000279,NAE06/FC-1.NAE6-T1-FEC44.SA-T
44,OBJECT_ANALOG_INPUT_3000282,NAE06/FC-1.NAE6-T1-FEC44.ZN1-T
45,OBJECT_ANALOG_INPUT_3000284,NAE06/FC-1.NAE6-T1-FEC44.ZN2-T
46,OBJECT_ANALOG_INPUT_3000286,NAE06/FC-1.NAE6-T1-FEC44.ZN3-T
47,OBJECT_ANALOG_INPUT_3000288,NAE06/FC-1.NAE6-T1-FEC44.ZN4-T
48,OBJECT_ANALOG_INPUT_3000295,NAE06/FC-1.NAE6-T1-FEC44.OA-F
49,OBJECT_ANALOG_INPUT_3000314,NAE06/FC-1.NAE6-T1-FEC45.ZN2-T
50,OBJECT_ANALOG_INPUT_3000316,NAE06/FC-1.NAE6-T1-FEC45.ZN1-T
51,OBJECT_ANALOG_INPUT_3000332,NAE06/FC-1.NAE6-T1-FEC46.ZN2-T
52,OBJECT_ANALOG_INPUT_3000334,NAE06/FC-1.NAE6-T1-FEC46.ZN1-T
53,OBJECT_ANALOG_INPUT_3000350,NAE06/FC-1.NAE6-T1-FEC47.ZN2-T
54,OBJECT_ANALOG_INPUT_3000352,NAE06/FC-1.NAE6-T1-FEC47.ZN1-T
55,OBJECT_ANALOG_INPUT_3000368,NAE06/FC-1.NAE6-T1-FEC48.ZN2-T
56,OBJECT_ANALOG_INPUT_3000386,NAE06/FC-1.NAE6-T1-FEC49.ZN2-T
57,OBJECT_ANALOG_INPUT_3000388,NAE06/FC-1.NAE6-T1-FEC49.ZN1-T
58,OBJECT_ANALOG_INPUT_3000404,NAE06/FC-1.NAE6-T1-FEC50.ZN2-T
59,OBJECT_ANALOG_INPUT_3000406,NAE06/FC-1.NAE6-T1-FEC50.ZN1-T
60,OBJECT_ANALOG_INPUT_3000422,NAE06/FC-1.NAE6-T1-FEC51.ZN2-T
61,OBJECT_ANALOG_INPUT_3000424,NAE06/FC-1.NAE6-T1-FEC51.ZN1-T
62,OBJECT_ANALOG_INPUT_3000440,NAE06/FC-1.NAE6-T1-FEC52.ZN2-T
63,OBJECT_ANALOG_INPUT_3000442,NAE06/FC-1.NAE6-T1-FEC52.ZN1-T
64,OBJECT_ANALOG_INPUT_3000458,NAE06/FC-1.NAE6-T1-FEC53.ZN2-T
65,OBJECT_ANALOG_INPUT_3000460,NAE06/FC-1.NAE6-T1-FEC53.ZN1-T
66,OBJECT_ANALOG_INPUT_3000476,NAE06/FC-1.NAE6-T1-FEC54.ZN2-T
67,OBJECT_ANALOG_INPUT_3000478,NAE06/FC-1.NAE6-T1-FEC54.ZN1-T
68,OBJECT_ANALOG_INPUT_3000494,NAE06/FC-1.NAE6-T1-FEC55.ZN2-T
69,OBJECT_ANALOG_INPUT_3000496,NAE06/FC-1.NAE6-T1-FEC55.ZN1-T
70,OBJECT_ANALOG_INPUT_3000508,NAE06/FC-1.NAE6-T1-VMA43.DA-VP
71,OBJECT_ANALOG_INPUT_3000516,NAE06/FC-1.NAE6-T1-VMA56.DA-VP
72,OBJECT_ANALOG_INPUT_3000586,NAE06/FC-1.NAE6-T1-VMA43.ZN-T
73,OBJECT_ANALOG_INPUT_3000655,NAE06/FC-1.NAE6-T1-VMA56.ZN-T
74,OBJECT_ANALOG_INPUT_3001915,NAE06/FC-1.19-UP-71.Analog Inputs.AI-1106
75,OBJECT_ANALOG_INPUT_3001916,NAE06/FC-1.19-UP-71.Analog Inputs.AI-11545
76,OBJECT_ANALOG_INPUT_3001933,NAE06/FC-1.19-UP-72.Analog Inputs.AI-1106
77,OBJECT_ANALOG_INPUT_3001963,NAE06/FC-1.19-UP-73.Analog Inputs.AI-1106
78,OBJECT_ANALOG_INPUT_3001964,NAE06/FC-1.19-UP-73.Analog Inputs.AI-11545
79,OBJECT_ANALOG_INPUT_3001981,NAE06/FC-1.19-UP-74.Analog Inputs.AI-1106
80,OBJECT_ANALOG_INPUT_3001998,NAE06/FC-1.19-UP-75.Analog Inputs.AI-1106
81,OBJECT_ANALOG_INPUT_3002013,NAE06/FC-1.19-UP-76.Analog Inputs.AI-1106
82,OBJECT_ANALOG_INPUT_3002032,NAE06/FC-1.19-UP-77.Analog Inputs.AI-1106
83,OBJECT_ANALOG_INPUT_3002091,NAE06/FC-1.19-BTU-1.Analog Inputs.AI-11
84,OBJECT_ANALOG_INPUT_3002092,NAE06/FC-1.19-BTU-1.Analog Inputs.AI-10
85,OBJECT_ANALOG_INPUT_3002093,NAE06/FC-1.19-BTU-1.Analog Inputs.AI-9
86,OBJECT_ANALOG_INPUT_3002097,NAE06/FC-1.19-BTU-1.Analog Inputs.AI-5
87,OBJECT_ANALOG_INPUT_3002098,NAE06/FC-1.19-BTU-1.Analog Inputs.AI-4
88,OBJECT_ANALOG_INPUT_3002099,NAE06/FC-1.19-BTU-1.Analog Inputs.AI-3
89,OBJECT_ANALOG_INPUT_3002100,NAE06/FC-1.19-BTU-1.Analog Inputs.AI-2
90,OBJECT_ANALOG_INPUT_3002102,NAE06/FC-1.19-BTU-1.Analog Inputs.AI-0
91,OBJECT_ANALOG_OUTPUT_3000023,NAE06/FC-1.NAE6-T1-FEC57.SF-O
92,OBJECT_ANALOG_OUTPUT_3000030,NAE06/FC-1.NAE6-T1-FEC57.OAD-%
93,OBJECT_ANALOG_OUTPUT_3000048,NAE06/FC-1.NAE6-T1-FEC57.CLG-O
94,OBJECT_ANALOG_OUTPUT_3000061,NAE06/FC-1.NAE6-T1-FEC58.SUPHTG2-%
95,OBJECT_ANALOG_OUTPUT_3000062,NAE06/FC-1.NAE6-T1-FEC58.ZN2-DAD-%
96,OBJECT_ANALOG_OUTPUT_3000063,NAE06/FC-1.NAE6-T1-FEC58.SUPHTG1-%
97,OBJECT_ANALOG_OUTPUT_3000065,NAE06/FC-1.NAE6-T1-FEC58.DAD1-O
98,OBJECT_ANALOG_OUTPUT_3000079,NAE06/FC-1.NAE6-T1-FEC59.SUPHTG2-%
99,OBJECT_ANALOG_OUTPUT_3000080,NAE06/FC-1.NAE6-T1-FEC59.ZN2-DAD-%
100,OBJECT_ANALOG_OUTPUT_3000081,NAE06/FC-1.NAE6-T1-FEC59.SUPHTG1-%
101,OBJECT_ANALOG_OUTPUT_3000083,NAE06/FC-1.NAE6-T1-FEC59.DAD1-O
102,OBJECT_ANALOG_OUTPUT_3000097,NAE06/FC-1.NAE6-T1-FEC60.SUPHTG2-%
103,OBJECT_ANALOG_OUTPUT_3000098,NAE06/FC-1.NAE6-T1-FEC60.ZN2-DAD-%
104,OBJECT_ANALOG_OUTPUT_3000099,NAE06/FC-1.NAE6-T1-FEC60.SUPHTG1-%
105,OBJECT_ANALOG_OUTPUT_3000101,NAE06/FC-1.NAE6-T1-FEC60.DAD1-O
106,OBJECT_ANALOG_OUTPUT_3000115,NAE06/FC-1.NAE6-T1-FEC61.SUPHTG2-%
107,OBJECT_ANALOG_OUTPUT_3000116,NAE06/FC-1.NAE6-T1-FEC61.ZN2-DAD-%
108,OBJECT_ANALOG_OUTPUT_3000117,NAE06/FC-1.NAE6-T1-FEC61.SUPHTG1-%
109,OBJECT_ANALOG_OUTPUT_3000119,NAE06/FC-1.NAE6-T1-FEC61.DAD1-O
110,OBJECT_ANALOG_OUTPUT_3000133,NAE06/FC-1.NAE6-T1-FEC62.SUPHTG2-%
111,OBJECT_ANALOG_OUTPUT_3000134,NAE06/FC-1.NAE6-T1-FEC62.ZN2-DAD-%
112,OBJECT_ANALOG_OUTPUT_3000135,NAE06/FC-1.NAE6-T1-FEC62.SUPHTG1-%
113,OBJECT_ANALOG_OUTPUT_3000137,NAE06/FC-1.NAE6-T1-FEC62.DAD1-O
114,OBJECT_ANALOG_OUTPUT_3000151,NAE06/FC-1.NAE6-T1-FEC63.SUPHTG2-%
115,OBJECT_ANALOG_OUTPUT_3000152,NAE06/FC-1.NAE6-T1-FEC63.ZN2-DAD-%
116,OBJECT_ANALOG_OUTPUT_3000153,NAE06/FC-1.NAE6-T1-FEC63.SUPHTG1-%
117,OBJECT_ANALOG_OUTPUT_3000155,NAE06/FC-1.NAE6-T1-FEC63.DAD1-O
118,OBJECT_ANALOG_OUTPUT_3000169,NAE06/FC-1.NAE6-T1-FEC64.SUPHTG2-%
119,OBJECT_ANALOG_OUTPUT_3000170,NAE06/FC-1.NAE6-T1-FEC64.ZN2-DAD-%
120,OBJECT_ANALOG_OUTPUT_3000171,NAE06/FC-1.NAE6-T1-FEC64.SUPHTG1-%
121,OBJECT_ANALOG_OUTPUT_3000173,NAE06/FC-1.NAE6-T1-FEC64.DAD1-O
122,OBJECT_ANALOG_OUTPUT_3000187,NAE06/FC-1.NAE6-T1-FEC65.SUPHTG2-%
123,OBJECT_ANALOG_OUTPUT_3000188,NAE06/FC-1.NAE6-T1-FEC65.ZN2-DAD-%
124,OBJECT_ANALOG_OUTPUT_3000189,NAE06/FC-1.NAE6-T1-FEC65.SUPHTG1-%
125,OBJECT_ANALOG_OUTPUT_3000191,NAE06/FC-1.NAE6-T1-FEC65.DAD1-O
126,OBJECT_ANALOG_OUTPUT_3000205,NAE06/FC-1.NAE6-T1-FEC66.SUPHTG2-%
127,OBJECT_ANALOG_OUTPUT_3000206,NAE06/FC-1.NAE6-T1-FEC66.ZN2-DAD-%
128,OBJECT_ANALOG_OUTPUT_3000207,NAE06/FC-1.NAE6-T1-FEC66.SUPHTG1-%
129,OBJECT_ANALOG_OUTPUT_3000209,NAE06/FC-1.NAE6-T1-FEC66.DAD1-O
130,OBJECT_ANALOG_OUTPUT_3000223,NAE06/FC-1.NAE6-T1-FEC67.SUPHTG2-%
131,OBJECT_ANALOG_OUTPUT_3000224,NAE06/FC-1.NAE6-T1-FEC67.ZN2-DAD-%
132,OBJECT_ANALOG_OUTPUT_3000225,NAE06/FC-1.NAE6-T1-FEC67.SUPHTG1-%
133,OBJECT_ANALOG_OUTPUT_3000227,NAE06/FC-1.NAE6-T1-FEC67.DAD1-O
134,OBJECT_ANALOG_OUTPUT_3000241,NAE06/FC-1.NAE6-T1-FEC68.SUPHTG2-%
135,OBJECT_ANALOG_OUTPUT_3000242,NAE06/FC-1.NAE6-T1-FEC68.ZN2-DAD-%
136,OBJECT_ANALOG_OUTPUT_3000243,NAE06/FC-1.NAE6-T1-FEC68.SUPHTG1-%
137,OBJECT_ANALOG_OUTPUT_3000245,NAE06/FC-1.NAE6-T1-FEC68.DAD1-O
138,OBJECT_ANALOG_OUTPUT_3000271,NAE06/FC-1.NAE6-T1-FEC44.SF-O
139,OBJECT_ANALOG_OUTPUT_3000278,NAE06/FC-1.NAE6-T1-FEC44.OAD-%
140,OBJECT_ANALOG_OUTPUT_3000296,NAE06/FC-1.NAE6-T1-FEC44.CLG-O
141,OBJECT_ANALOG_OUTPUT_3000309,NAE06/FC-1.NAE6-T1-FEC45.SUPHTG2-%
142,OBJECT_ANALOG_OUTPUT_3000310,NAE06/FC-1.NAE6-T1-FEC45.ZN2-DAD-%
143,OBJECT_ANALOG_OUTPUT_3000311,NAE06/FC-1.NAE6-T1-FEC45.SUPHTG1-%
144,OBJECT_ANALOG_OUTPUT_3000313,NAE06/FC-1.NAE6-T1-FEC45.DAD1-O
145,OBJECT_ANALOG_OUTPUT_3000327,NAE06/FC-1.NAE6-T1-FEC46.SUPHTG2-%
146,OBJECT_ANALOG_OUTPUT_3000328,NAE06/FC-1.NAE6-T1-FEC46.ZN2-DAD-%
147,OBJECT_ANALOG_OUTPUT_3000329,NAE06/FC-1.NAE6-T1-FEC46.SUPHTG1-%
148,OBJECT_ANALOG_OUTPUT_3000331,NAE06/FC-1.NAE6-T1-FEC46.DAD1-O
149,OBJECT_ANALOG_OUTPUT_3000345,NAE06/FC-1.NAE6-T1-FEC47.SUPHTG2-%
150,OBJECT_ANALOG_OUTPUT_3000346,NAE06/FC-1.NAE6-T1-FEC47.ZN2-DAD-%
151,OBJECT_ANALOG_OUTPUT_3000347,NAE06/FC-1.NAE6-T1-FEC47.SUPHTG1-%
152,OBJECT_ANALOG_OUTPUT_3000349,NAE06/FC-1.NAE6-T1-FEC47.DAD1-O
153,OBJECT_ANALOG_OUTPUT_3000363,NAE06/FC-1.NAE6-T1-FEC48.SUPHTG2-%
154,OBJECT_ANALOG_OUTPUT_3000364,NAE06/FC-1.NAE6-T1-FEC48.ZN2-DAD-%
155,OBJECT_ANALOG_OUTPUT_3000365,NAE06/FC-1.NAE6-T1-FEC48.SUPHTG1-%
156,OBJECT_ANALOG_OUTPUT_3000367,NAE06/FC-1.NAE6-T1-FEC48.DAD1-O
157,OBJECT_ANALOG_OUTPUT_3000381,NAE06/FC-1.NAE6-T1-FEC49.SUPHTG2-%
158,OBJECT_ANALOG_OUTPUT_3000382,NAE06/FC-1.NAE6-T1-FEC49.ZN2-DAD-%
159,OBJECT_ANALOG_OUTPUT_3000383,NAE06/FC-1.NAE6-T1-FEC49.SUPHTG1-%
160,OBJECT_ANALOG_OUTPUT_3000385,NAE06/FC-1.NAE6-T1-FEC49.DAD1-O
161,OBJECT_ANALOG_OUTPUT_3000399,NAE06/FC-1.NAE6-T1-FEC50.SUPHTG2-%
162,OBJECT_ANALOG_OUTPUT_3000400,NAE06/FC-1.NAE6-T1-FEC50.ZN2-DAD-%
163,OBJECT_ANALOG_OUTPUT_3000401,NAE06/FC-1.NAE6-T1-FEC50.SUPHTG1-%
164,OBJECT_ANALOG_OUTPUT_3000403,NAE06/FC-1.NAE6-T1-FEC50.DAD1-O
165,OBJECT_ANALOG_OUTPUT_3000417,NAE06/FC-1.NAE6-T1-FEC51.SUPHTG2-%
166,OBJECT_ANALOG_OUTPUT_3000418,NAE06/FC-1.NAE6-T1-FEC51.ZN2-DAD-%
167,OBJECT_ANALOG_OUTPUT_3000419,NAE06/FC-1.NAE6-T1-FEC51.SUPHTG1-%
168,OBJECT_ANALOG_OUTPUT_3000421,NAE06/FC-1.NAE6-T1-FEC51.DAD1-O
169,OBJECT_ANALOG_OUTPUT_3000435,NAE06/FC-1.NAE6-T1-FEC52.SUPHTG2-%
170,OBJECT_ANALOG_OUTPUT_3000436,NAE06/FC-1.NAE6-T1-FEC52.ZN2-DAD-%
171,OBJECT_ANALOG_OUTPUT_3000437,NAE06/FC-1.NAE6-T1-FEC52.SUPHTG1-%
172,OBJECT_ANALOG_OUTPUT_3000439,NAE06/FC-1.NAE6-T1-FEC52.DAD1-O
173,OBJECT_ANALOG_OUTPUT_3000453,NAE06/FC-1.NAE6-T1-FEC53.SUPHTG2-%
174,OBJECT_ANALOG_OUTPUT_3000454,NAE06/FC-1.NAE6-T1-FEC53.ZN2-DAD-%
175,OBJECT_ANALOG_OUTPUT_3000455,NAE06/FC-1.NAE6-T1-FEC53.SUPHTG1-%
176,OBJECT_ANALOG_OUTPUT_3000457,NAE06/FC-1.NAE6-T1-FEC53.DAD1-O
177,OBJECT_ANALOG_OUTPUT_3000471,NAE06/FC-1.NAE6-T1-FEC54.SUPHTG2-%
178,OBJECT_ANALOG_OUTPUT_3000472,NAE06/FC-1.NAE6-T1-FEC54.ZN2-DAD-%
179,OBJECT_ANALOG_OUTPUT_3000473,NAE06/FC-1.NAE6-T1-FEC54.SUPHTG1-%
180,OBJECT_ANALOG_OUTPUT_3000475,NAE06/FC-1.NAE6-T1-FEC54.DAD1-O
181,OBJECT_ANALOG_OUTPUT_3000489,NAE06/FC-1.NAE6-T1-FEC55.SUPHTG2-%
182,OBJECT_ANALOG_OUTPUT_3000490,NAE06/FC-1.NAE6-T1-FEC55.ZN2-DAD-%
183,OBJECT_ANALOG_OUTPUT_3000491,NAE06/FC-1.NAE6-T1-FEC55.SUPHTG1-%
184,OBJECT_ANALOG_OUTPUT_3000493,NAE06/FC-1.NAE6-T1-FEC55.DAD1-O
185,OBJECT_ANALOG_OUTPUT_3000509,NAE06/FC-1.NAE6-T1-VMA43.DPR-O
186,OBJECT_ANALOG_OUTPUT_3000517,NAE06/FC-1.NAE6-T1-VMA56.DPR-O
187,OBJECT_ANALOG_OUTPUT_3000533,NAE06/FC-1.20-UP-37.DAD1-O
188,OBJECT_ANALOG_OUTPUT_3000534,NAE06/FC-1.20-UP-37.GAD-O
189,OBJECT_ANALOG_OUTPUT_3000543,NAE06/FC-1.20-UP-38.DAD1-O
190,OBJECT_ANALOG_OUTPUT_3000544,NAE06/FC-1.20-UP-38.GAD-O
191,OBJECT_ANALOG_OUTPUT_3000552,NAE06/FC-1.19-UP-40.DAD1-O
192,OBJECT_ANALOG_OUTPUT_3000553,NAE06/FC-1.19-UP-40.GAD-O
193,OBJECT_ANALOG_OUTPUT_3000562,NAE06/FC-1.19-UP-41.DAD1-O
194,OBJECT_ANALOG_OUTPUT_3000563,NAE06/FC-1.19-UP-41.GAD-O
195,OBJECT_ANALOG_OUTPUT_3000571,NAE06/FC-1.19-UP-42.DAD1-O
196,OBJECT_ANALOG_OUTPUT_3000572,NAE06/FC-1.19-UP-42.GAD-O
197,OBJECT_ANALOG_OUTPUT_3000603,NAE06/FC-1.20-UP-36.DAD1-O
198,OBJECT_ANALOG_OUTPUT_3000604,NAE06/FC-1.20-UP-36.GAD-O
199,OBJECT_ANALOG_OUTPUT_3001912,NAE06/FC-1.19-UP-71.Analog Outputs.AO-11548
200,OBJECT_ANALOG_OUTPUT_3001913,NAE06/FC-1.19-UP-71.Analog Outputs.AO-2033
201,OBJECT_ANALOG_OUTPUT_3001935,NAE06/FC-1.19-UP-72.Analog Outputs.AO-2033
202,OBJECT_ANALOG_OUTPUT_3001961,NAE06/FC-1.19-UP-73.Analog Outputs.AO-2033
203,OBJECT_ANALOG_OUTPUT_3001979,NAE06/FC-1.19-UP-74.Analog Outputs.AO-2033
204,OBJECT_ANALOG_OUTPUT_3001996,NAE06/FC-1.19-UP-75.Analog Outputs.AO-2033
205,OBJECT_ANALOG_OUTPUT_3002017,NAE06/FC-1.19-UP-76.Analog Outputs.AO-2033
206,OBJECT_ANALOG_OUTPUT_3002030,NAE06/FC-1.19-UP-77.Analog Outputs.AO-2033
207,OBJECT_ANALOG_OUTPUT_3002057,NAE06/FC-1.19-UP-79.CLG-O
208,OBJECT_ANALOG_OUTPUT_3002075,NAE06/FC-1.19-FCU-80.CLG-O
209,OBJECT_ANALOG_OUTPUT_3002117,NAE06/FC-1.19-FCU-78.CLG-O
210,OBJECT_ANALOG_VALUE_3000051,NAE06/FC-1.NAE6-T1-FEC57.MOAFLOW-SP
211,OBJECT_ANALOG_VALUE_3000052,NAE06/FC-1.NAE6-T1-FEC57.ZNP-SP
212,OBJECT_ANALOG_VALUE_3000053,NAE06/FC-1.NAE6-T1-FEC57.SAT-SP
213,OBJECT_ANALOG_VALUE_3000057,NAE06/FC-1.NAE6-T1-FEC57.RA CO2 Setpoint
214,OBJECT_ANALOG_VALUE_3000059,NAE06/FC-1.NAE6-T1-FEC57.Flow-SP
215,OBJECT_ANALOG_VALUE_3000071,NAE06/FC-1.NAE6-T1-FEC58.FLUSHPOS
216,OBJECT_ANALOG_VALUE_3000073,NAE06/FC-1.NAE6-T1-FEC58.ZN1T-SP
217,OBJECT_ANALOG_VALUE_3000075,NAE06/FC-1.NAE6-T1-FEC58.ZN2T-SP
218,OBJECT_ANALOG_VALUE_3000076,NAE06/FC-1.NAE6-T1-FEC58.ZN2-DMP-MAX
219,OBJECT_ANALOG_VALUE_3000077,NAE06/FC-1.NAE6-T1-FEC58.ZN1-DMP-MAX
220,OBJECT_ANALOG_VALUE_3000089,NAE06/FC-1.NAE6-T1-FEC59.FLUSHPOS
221,OBJECT_ANALOG_VALUE_3000091,NAE06/FC-1.NAE6-T1-FEC59.ZN1T-SP
222,OBJECT_ANALOG_VALUE_3000093,NAE06/FC-1.NAE6-T1-FEC59.ZN2T-SP
223,OBJECT_ANALOG_VALUE_3000094,NAE06/FC-1.NAE6-T1-FEC59.ZN2-DMP-MAX
224,OBJECT_ANALOG_VALUE_3000095,NAE06/FC-1.NAE6-T1-FEC59.ZN1-DMP-MAX
225,OBJECT_ANALOG_VALUE_3000107,NAE06/FC-1.NAE6-T1-FEC60.FLUSHPOS
226,OBJECT_ANALOG_VALUE_3000109,NAE06/FC-1.NAE6-T1-FEC60.ZN1T-SP
227,OBJECT_ANALOG_VALUE_3000111,NAE06/FC-1.NAE6-T1-FEC60.ZN2T-SP
228,OBJECT_ANALOG_VALUE_3000112,NAE06/FC-1.NAE6-T1-FEC60.ZN2-DMP-MAX
229,OBJECT_ANALOG_VALUE_3000113,NAE06/FC-1.NAE6-T1-FEC60.ZN1-DMP-MAX
230,OBJECT_ANALOG_VALUE_3000125,NAE06/FC-1.NAE6-T1-FEC61.FLUSHPOS
231,OBJECT_ANALOG_VALUE_3000127,NAE06/FC-1.NAE6-T1-FEC61.ZN1T-SP
232,OBJECT_ANALOG_VALUE_3000129,NAE06/FC-1.NAE6-T1-FEC61.ZN2T-SP
233,OBJECT_ANALOG_VALUE_3000130,NAE06/FC-1.NAE6-T1-FEC61.ZN2-DMP-MAX
234,OBJECT_ANALOG_VALUE_3000131,NAE06/FC-1.NAE6-T1-FEC61.ZN1-DMP-MAX
235,OBJECT_ANALOG_VALUE_3000143,NAE06/FC-1.NAE6-T1-FEC62.FLUSHPOS
236,OBJECT_ANALOG_VALUE_3000145,NAE06/FC-1.NAE6-T1-FEC62.ZN1T-SP
237,OBJECT_ANALOG_VALUE_3000147,NAE06/FC-1.NAE6-T1-FEC62.ZN2T-SP
238,OBJECT_ANALOG_VALUE_3000148,NAE06/FC-1.NAE6-T1-FEC62.ZN2-DMP-MAX
239,OBJECT_ANALOG_VALUE_3000149,NAE06/FC-1.NAE6-T1-FEC62.ZN1-DMP-MAX
240,OBJECT_ANALOG_VALUE_3000161,NAE06/FC-1.NAE6-T1-FEC63.FLUSHPOS
241,OBJECT_ANALOG_VALUE_3000163,NAE06/FC-1.NAE6-T1-FEC63.ZN1T-SP
242,OBJECT_ANALOG_VALUE_3000165,NAE06/FC-1.NAE6-T1-FEC63.ZN2T-SP
243,OBJECT_ANALOG_VALUE_3000166,NAE06/FC-1.NAE6-T1-FEC63.ZN2-DMP-MAX
244,OBJECT_ANALOG_VALUE_3000167,NAE06/FC-1.NAE6-T1-FEC63.ZN1-DMP-MAX
245,OBJECT_ANALOG_VALUE_3000179,NAE06/FC-1.NAE6-T1-FEC64.FLUSHPOS
246,OBJECT_ANALOG_VALUE_3000181,NAE06/FC-1.NAE6-T1-FEC64.ZN1T-SP
247,OBJECT_ANALOG_VALUE_3000183,NAE06/FC-1.NAE6-T1-FEC64.ZN2T-SP
248,OBJECT_ANALOG_VALUE_3000184,NAE06/FC-1.NAE6-T1-FEC64.ZN2-DMP-MAX
249,OBJECT_ANALOG_VALUE_3000185,NAE06/FC-1.NAE6-T1-FEC64.ZN1-DMP-MAX
250,OBJECT_ANALOG_VALUE_3000197,NAE06/FC-1.NAE6-T1-FEC65.FLUSHPOS
251,OBJECT_ANALOG_VALUE_3000199,NAE06/FC-1.NAE6-T1-FEC65.ZN1T-SP
252,OBJECT_ANALOG_VALUE_3000201,NAE06/FC-1.NAE6-T1-FEC65.ZN2T-SP
